id,CAP,astroturf,fake_follower,financial,other,overall,self-declared,spammer,type
34297500,0.7611878625273879,0.2,1.5,0.4,3.5,1.4,2.2,0.7,human
3298292592,0.7717813288270262,0.6,1.3,0.9,2.3,1.4,0.6,0.4,human
15962581,0.4479465575931997,2.4,0.4,0.2,0.4,0.4,0.0,0.0,human
418076418,0.7470839770895665,0.8,0.8,1.6,1.6,1.2,0.2,0.2,human
747476683947532288,0.4479465575931997,0.4,0.6,0.0,1.2,0.4,0.0,0.2,human
21972367,0.0,0.1,0.2,0.0,1.0,0.0,0.4,0.0,human
974320164396306433,0.7964100716330078,0.8,0.8,0.0,2.7,2.2,1.7,0.2,human
15329621,0.22631829961109876,0.8,0.1,0.0,0.8,0.0,0.0,0.0,human
19739874,0.5027122940873614,0.6,0.9,0.0,2.2,0.6,1.4,0.0,human
40624694,0.30618807248975083,0.3,0.2,0.0,0.8,0.2,0.0,0.0,human
195794198,0.779581525363529,2.3,0.9,1.2,1.9,1.6,0.4,0.2,human
284555381,0.7384783166429812,1.4,0.7,0.2,1.0,1.2,0.2,0.2,human
188191503,0.2787259978325127,0.0,0.2,0.0,0.4,0.2,0.0,0.0,human
3164467308,0.4197222421546159,0.4,0.6,0.0,0.1,0.4,0.0,0.0,human
1662859260,0.3912159239072283,1.0,0.8,0.0,1.4,0.4,0.6,0.3,human
16927634,0.22631829961109876,1.2,0.2,0.2,0.2,0.0,0.0,0.0,human
219203105,0.22631829961109876,0.4,0.2,0.0,0.4,0.0,0.2,0.0,human
295153135,0.0,0.2,0.2,0.1,0.7,0.0,0.0,0.0,human
24888673,0.5027122940873614,0.2,0.1,0.0,1.4,0.6,0.0,0.0,human
140554508,0.3342309004634953,0.6,0.7,0.0,0.8,0.2,0.0,0.2,human
1014578642259623936,0.2520419704315795,0.2,0.4,0.0,0.4,0.1,0.0,0.0,human
1055406669356826626,0.6915799517497913,0.0,2.0,0.0,2.1,1.0,0.4,0.6,human
1061005465,0.2520419704315795,0.2,0.2,0.0,0.2,0.1,0.0,0.0,human
3103670576,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,human
6124702,0.7759887465100499,0.0,2.2,0.6,1.3,1.5,0.0,0.6,human
24876734,0.22631829961109876,0.7,0.1,0.0,0.4,0.0,0.2,0.0,human
255740691,0.4479465575931997,0.1,0.4,0.0,0.9,0.4,0.0,0.0,human
42601796,0.0,1.0,0.2,0.0,0.5,0.0,0.1,0.0,human
1355911345,0.7384783166429812,3.1,1.5,0.2,0.8,1.2,0.0,0.0,human
607119968,0.30618807248975083,1.0,1.2,0.1,1.0,0.2,0.0,0.1,human
322048262,0.0,0.2,0.3,0.0,0.4,0.0,0.0,0.0,human
31746479,0.22631829961109876,0.2,0.1,0.2,0.0,0.0,0.2,0.0,human
4352531112,0.30618807248975083,0.4,0.1,0.0,0.8,0.2,0.0,0.0,human
119524089,0.4479465575931997,0.1,0.4,0.0,1.2,0.4,0.6,0.2,human
806297,0.2520419704315795,2.0,0.2,0.0,0.7,0.1,0.0,0.0,human
123748746,0.36264564124632276,0.8,0.4,0.1,1.2,0.3,0.0,0.1,human
1581834842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,human
279797118,0.22631829961109876,0.4,0.3,0.0,0.2,0.0,0.0,0.0,human
182626873,0.22631829961109876,0.0,0.0,0.0,0.1,0.0,0.0,0.0,human
33880658,0.6763619064808265,0.0,1.8,0.0,3.6,1.0,2.6,1.9,human
711050934109876224,0.5778862084370772,0.5,1.0,0.4,0.8,0.7,0.1,0.0,human
36629051,0.5778862084370772,1.2,0.2,0.0,0.8,0.7,0.0,0.1,human
434818356,0.30618807248975083,0.0,0.8,0.3,0.3,0.2,0.0,0.1,human
1001942220826730496,0.30618807248975083,0.8,0.4,0.0,0.2,0.2,0.0,0.0,human
16031679,0.7971612475312038,0.7,0.6,0.0,2.5,2.5,0.2,0.0,human
283482419,0.22631829961109876,0.1,0.0,0.0,0.2,0.0,0.2,0.0,human
438977545,0.5778862084370772,0.0,0.2,0.0,1.8,0.7,0.2,0.0,human
851724858,0.30618807248975083,1.0,0.8,0.1,1.2,0.2,0.4,0.2,human
92349836,0.22631829961109876,0.0,0.0,0.1,0.2,0.0,0.0,0.0,human
115138895,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.0,human
95693853,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,human
947835227023568898,0.36264564124632276,0.2,0.7,0.2,1.0,0.3,0.0,0.0,human
14901288,0.0,0.4,0.0,0.0,0.3,0.0,0.0,0.0,human
3155837003,0.22631829961109876,1.1,0.1,0.2,0.6,0.0,0.0,0.0,human
357051601,0.2787259978325127,0.4,0.1,0.0,0.3,0.2,0.0,0.0,human
469793712,0.0,0.1,0.2,0.1,0.6,0.0,0.0,0.0,human
76631456,0.22631829961109876,0.0,0.2,0.0,0.0,0.0,0.0,0.0,human
1033888389412601856,0.6414184221423734,0.0,2.3,0.2,3.1,0.8,1.6,0.6,human
1883549990,0.0,0.4,0.7,0.0,0.3,0.0,0.0,0.0,human
745242525003300864,0.5027122940873614,0.0,2.3,0.2,3.5,0.6,3.0,0.5,human
260355481,0.22631829961109876,0.0,0.0,0.0,0.1,0.0,0.0,0.0,human
796913205926764544,0.4197222421546159,0.2,0.7,0.1,1.0,0.4,0.2,0.2,human
763953650519515136,0.2787259978325127,0.1,0.8,0.3,1.0,0.2,0.0,0.1,human
119100702,0.22631829961109876,0.1,0.0,0.0,0.4,0.0,0.0,0.0,human
1509586220,0.3342309004634953,0.2,0.2,0.0,0.1,0.2,0.0,0.1,human
757433433836646401,0.5027122940873614,3.0,0.8,0.2,0.9,0.6,0.0,0.2,human
3810218352,0.3912159239072283,0.1,1.8,0.2,3.0,0.4,2.3,0.4,human
2466224587,0.22631829961109876,0.6,0.2,0.0,0.4,0.0,0.0,0.1,human
2157036223,0.4756769663222349,0.0,0.6,0.0,0.8,0.5,0.0,0.2,human
24112411,0.2787259978325127,0.6,0.2,0.0,0.4,0.2,0.0,0.1,human
28234741,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,human
901696765946200064,0.4197222421546159,0.5,1.4,0.0,1.2,0.4,0.0,0.2,human
20124984,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,human
22720244,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.1,human
781842152,0.2520419704315795,0.1,0.0,0.0,0.1,0.1,0.0,0.0,human
135596312,0.3342309004634953,0.5,0.2,0.0,0.6,0.2,0.0,0.0,human
45502121,0.3912159239072283,2.0,0.4,0.0,1.2,0.4,0.0,0.0,human
3289200324,0.2520419704315795,0.1,0.0,0.1,0.2,0.1,0.0,0.0,human
908963659,0.4197222421546159,2.9,0.5,0.0,1.2,0.4,0.0,0.0,human
16249938,0.7946723107742963,0.2,1.6,0.1,2.2,2.0,0.5,0.2,human
1010406105992884224,0.7287106185584935,1.0,2.0,0.5,1.6,1.2,0.0,0.3,human
851859167379832832,0.6414184221423734,0.6,0.9,0.0,2.3,0.8,0.7,0.0,human
14200130,0.2787259978325127,0.4,0.2,0.0,0.5,0.2,0.0,0.0,human
175681262,0.22631829961109876,0.6,0.3,0.0,0.0,0.0,0.0,0.0,human
189013094,0.3912159239072283,0.0,1.6,0.4,0.8,0.4,0.0,0.4,human
26371000,0.30618807248975083,1.1,0.2,0.1,0.5,0.2,0.0,0.0,human
329137218,0.4197222421546159,0.6,0.2,0.0,1.0,0.4,0.4,0.2,human
3416570058,0.5778862084370772,0.4,0.6,0.0,1.5,0.7,0.2,0.1,human
3302512252,0.3342309004634953,1.2,1.0,0.0,1.0,0.2,0.1,0.0,human
708029961681170433,0.2787259978325127,0.6,0.4,0.0,0.6,0.2,0.0,0.0,human
697679050286862336,0.7865642668428161,0.6,0.6,1.4,3.4,1.5,0.1,0.1,human
512546445,0.2520419704315795,0.2,0.1,0.0,0.2,0.1,0.0,0.0,human
729062713339449344,0.36264564124632276,1.5,0.4,0.0,0.8,0.3,0.0,0.0,human
799848692505333760,0.2520419704315795,0.2,0.6,0.0,0.2,0.1,0.0,0.0,human
3002528870,0.6915799517497913,0.4,3.5,1.6,2.9,1.0,1.5,1.0,human
22647600,0.36264564124632276,0.3,0.6,0.3,1.1,0.3,0.2,0.2,human
52619245,0.22631829961109876,3.0,0.6,0.0,0.8,0.0,0.0,0.0,human
1001979819729469440,0.7053377817049258,1.2,1.8,0.0,2.3,1.0,0.1,0.1,human
156540989,0.4479465575931997,2.8,0.5,0.2,0.6,0.4,0.0,0.0,human
969573265143365634,0.7176911080698488,0.6,1.0,0.9,1.1,1.1,1.6,1.0,human
33341707,0.30618807248975083,0.1,0.4,0.0,1.2,0.2,0.4,0.0,human
17360379,0.3342309004634953,0.2,0.1,0.0,0.6,0.2,0.0,0.0,human
971403692422426624,0.2520419704315795,0.0,0.0,0.2,0.4,0.1,0.0,0.1,human
84777916,0.22631829961109876,0.6,0.1,0.0,0.4,0.0,0.0,0.0,human
22088396,0.22631829961109876,0.6,0.0,0.0,0.2,0.0,0.2,0.0,human
101593317,0.0,0.8,0.2,0.0,0.6,0.0,0.0,0.0,human
200785205,0.4197222421546159,2.7,1.2,0.0,0.8,0.4,0.0,0.0,human
2828050646,0.7759887465100499,2.0,3.0,1.6,3.4,1.5,0.4,0.4,human
809383998,0.4197222421546159,2.0,0.7,0.0,0.7,0.4,0.0,0.0,human
18226345,0.22631829961109876,0.6,0.2,0.1,0.4,0.0,0.0,0.0,human
912469916350955521,0.6763619064808265,0.8,0.3,0.0,2.0,1.0,0.0,0.1,human
424423249,0.3342309004634953,0.4,0.1,0.2,1.2,0.2,0.0,0.0,human
910200836512350208,0.22631829961109876,0.4,0.6,0.0,0.6,0.0,0.0,0.0,human
346665306,0.22631829961109876,0.6,0.2,0.0,0.8,0.0,0.0,0.0,human
606055506,0.7952555385005927,0.6,0.9,0.1,0.9,2.0,0.4,1.4,human
30276642,0.2520419704315795,0.0,0.2,0.0,1.0,0.1,0.0,0.0,human
94593199,0.4479465575931997,0.1,0.8,0.0,1.2,0.4,0.2,0.2,human
24827700,0.2787259978325127,0.2,0.1,0.0,0.4,0.2,0.0,0.0,human
4890952401,0.5288664776112156,0.9,1.8,0.4,0.8,0.6,0.2,0.0,human
53613436,0.2787259978325127,0.0,1.3,0.1,0.4,0.2,0.0,0.0,human
2903275160,0.22631829961109876,0.7,0.3,0.0,0.7,0.0,0.0,0.0,human
816073429,0.5288664776112156,0.0,1.4,0.2,0.4,0.6,0.0,0.2,human
619948744,0.0,0.4,0.1,0.1,1.1,0.0,0.0,0.0,human
18708288,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,human
134167397,0.2787259978325127,0.0,0.8,0.0,0.5,0.2,0.1,0.0,human
902737175002746880,0.3342309004634953,0.4,0.2,0.0,0.2,0.2,0.0,0.1,human
26285261,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,human
15137039,0.0,0.1,0.2,0.0,0.4,0.0,0.1,0.0,human
91899544,0.22631829961109876,0.0,0.6,0.0,0.0,0.0,0.0,0.0,human
70601327,0.22631829961109876,0.1,0.0,0.0,0.0,0.0,0.0,0.0,human
992784720487374848,0.2520419704315795,0.2,0.6,0.0,0.6,0.1,0.0,0.0,human
3141599125,0.36264564124632276,0.4,0.5,0.2,1.8,0.3,0.1,0.1,human
974791624566845441,0.30618807248975083,0.1,0.1,0.0,0.6,0.2,0.0,0.0,human
131733107,0.7966668301280437,0.6,2.2,1.4,2.8,3.0,3.0,2.3,human
371158416,0.2520419704315795,0.4,0.0,0.0,0.3,0.1,0.0,0.0,human
372999079,0.4197222421546159,0.4,0.3,0.0,0.8,0.4,0.0,0.0,human
787451593360674816,0.6763619064808265,0.2,0.4,1.2,1.2,1.0,0.0,0.0,human
27197502,0.2520419704315795,0.0,0.6,0.2,0.2,0.1,0.0,0.0,human
51594676,0.2787259978325127,0.2,0.1,0.3,0.2,0.2,0.0,0.0,human
3152144180,0.22631829961109876,0.0,0.6,0.0,0.5,0.0,0.0,0.1,human
238843866,0.2520419704315795,0.0,1.0,0.0,0.2,0.1,0.0,0.2,human
137113355,0.22631829961109876,1.2,0.2,0.0,0.2,0.0,0.0,0.0,human
4777971922,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,human
135284284,0.0,0.1,0.3,0.1,0.2,0.0,0.0,0.0,human
959308113756143617,0.5027122940873614,0.2,1.8,0.2,2.8,0.6,2.4,0.8,human
897589708162830337,0.5539725719744064,1.1,0.9,0.0,1.4,0.6,0.0,0.0,human
546213436,0.2787259978325127,2.8,0.0,0.0,0.5,0.2,0.1,0.0,human
3133031,0.7892294694438972,0.6,1.7,0.3,2.8,1.8,2.2,0.4,human
51614791,0.43650814830094437,0.2,0.3,0.0,1.0,0.4,0.1,0.0,human
10759542,0.4756769663222349,0.2,1.6,0.0,2.0,0.5,0.2,0.2,human
16227399,0.0,0.4,0.0,0.0,0.3,0.0,0.0,0.0,human
24325103,0.22631829961109876,0.0,0.0,0.1,0.2,0.0,0.0,0.0,human
1979678905,0.3342309004634953,0.0,1.2,0.0,1.0,0.2,0.0,0.2,human
2486265648,0.4197222421546159,0.4,0.7,1.2,1.0,0.4,0.6,0.1,human
4675527156,0.22631829961109876,0.4,0.3,0.0,0.6,0.0,0.2,0.0,human
69364852,0.6915799517497913,4.0,0.7,0.0,1.9,1.0,0.0,0.0,human
121596802,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,human
69410229,0.22631829961109876,0.4,0.0,0.0,0.4,0.0,0.0,0.0,human
17350992,0.22631829961109876,0.6,0.0,0.0,0.2,0.0,0.0,0.0,human
2554514944,0.6414184221423734,0.0,0.4,0.5,0.7,0.8,0.0,0.0,human
958376087037337600,0.2787259978325127,0.2,1.4,0.0,0.8,0.2,0.0,0.0,human
949097082,0.22631829961109876,0.0,0.5,0.0,0.5,0.0,0.1,0.0,human
561712429,0.2520419704315795,0.4,0.3,0.0,0.6,0.1,0.0,0.2,human
986705825992527872,0.7470839770895665,1.4,0.5,0.0,1.2,1.2,0.0,0.0,human
74047400,0.22631829961109876,0.1,0.2,0.0,0.2,0.0,0.0,0.0,human
29907981,0.7053377817049258,0.4,3.9,0.4,3.2,1.0,1.6,0.8,human
618701917,0.30618807248975083,0.2,0.2,0.5,1.0,0.2,0.0,0.0,human
849449592320126978,0.22631829961109876,0.0,0.6,0.0,0.2,0.0,0.0,0.0,human
37531173,0.3342309004634953,0.4,0.1,0.0,0.4,0.2,0.0,0.0,human
3140532169,0.3342309004634953,0.2,0.2,0.2,0.4,0.2,0.0,0.1,human
887540865891278848,0.6915799517497913,1.8,1.8,0.9,1.8,1.0,0.1,0.2,human
723161042931445760,0.22631829961109876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,human
18621244,0.22631829961109876,0.8,0.4,0.0,1.0,0.0,0.0,0.0,human
75411582,0.22631829961109876,0.2,0.3,0.0,0.6,0.0,0.0,0.0,human
714511432432267264,0.3912159239072283,0.8,0.8,0.0,1.0,0.4,0.0,0.2,human
94048125,0.0,0.0,0.2,0.0,0.2,0.0,0.1,0.0,human
515487720,0.30618807248975083,0.6,0.1,0.0,0.2,0.2,0.0,0.0,human
196463019,0.5288664776112156,0.2,2.5,0.2,2.5,0.6,2.2,0.4,human
43989325,0.0,0.4,0.1,0.0,0.1,0.0,0.0,0.0,human
4758628315,0.3912159239072283,0.2,1.6,1.3,1.0,0.4,0.2,0.1,human
752322087948169217,0.5288664776112156,0.2,0.6,0.2,2.2,0.6,0.0,0.0,human
1024021713640611842,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,human
1074881862,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,human
972862054951370753,0.2520419704315795,0.2,0.4,0.0,0.5,0.1,0.0,0.0,human
2709937068,0.2787259978325127,0.4,0.3,0.1,0.6,0.2,0.0,0.0,human
26518842,0.4756769663222349,0.9,0.2,0.6,0.8,0.5,0.0,0.0,human
256717421,0.2520419704315795,0.0,0.0,0.3,0.1,0.1,0.0,0.1,human
778517612,0.30618807248975083,1.0,0.4,0.0,0.3,0.2,0.0,0.0,human
92681462,0.3342309004634953,0.1,0.2,0.0,0.6,0.2,0.0,0.1,human
490026100,0.22631829961109876,1.9,0.2,0.0,0.4,0.0,0.0,0.0,human
1070221260,0.30618807248975083,0.2,0.2,0.0,0.5,0.2,0.0,0.1,human
981262521821675520,0.6004883262510591,0.2,2.8,0.2,2.2,0.8,2.0,0.8,human
23699985,0.793087009461318,0.4,2.0,0.2,2.8,1.9,1.6,1.8,human
875594359801995265,0.22631829961109876,0.6,0.2,0.0,0.2,0.0,0.0,0.2,human
834915694173007872,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,human
3061602666,0.4756769663222349,1.6,0.8,0.0,1.0,0.5,0.5,0.1,human
779369517063475200,0.3342309004634953,0.0,0.6,0.0,0.4,0.2,0.0,0.0,human
22201398,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,human
875949740503859204,0.2520419704315795,0.0,0.0,0.0,0.3,0.1,0.0,0.0,human
23824087,0.3912159239072283,0.2,1.2,0.2,0.4,0.4,0.0,0.4,human
74525314,0.4197222421546159,0.6,0.5,0.0,0.8,0.4,0.0,0.2,human
387546773,0.2787259978325127,0.2,0.0,0.0,0.2,0.2,0.0,0.0,human
41412238,0.2520419704315795,0.1,0.2,0.0,0.9,0.1,0.6,0.0,human
2936611381,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.0,human
101974483,0.2520419704315795,0.4,0.0,0.0,0.3,0.1,0.0,0.0,human
1053485981138075649,0.30618807248975083,0.2,0.2,0.0,0.4,0.2,0.0,0.0,human
17562840,0.2787259978325127,0.4,0.2,0.0,1.0,0.2,0.0,0.2,human
21628177,0.2787259978325127,0.1,0.2,0.0,0.2,0.2,0.0,0.0,human
19316499,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,human
519076502,0.22631829961109876,0.2,0.3,0.0,0.0,0.0,0.0,0.0,human
611144529,0.6004883262510591,0.6,2.0,1.4,2.8,0.8,0.5,0.0,human
92647987,0.0,0.2,0.1,0.0,0.2,0.0,0.0,0.0,human
1672050186,0.22631829961109876,0.5,0.1,0.0,0.2,0.0,0.0,0.0,human
123569414,0.36264564124632276,0.1,0.6,0.0,0.6,0.3,0.1,0.0,human
954767507004579840,0.22631829961109876,0.3,0.8,0.1,0.6,0.0,0.0,0.0,human
37651997,0.22631829961109876,0.4,0.2,0.0,0.2,0.0,0.0,0.0,human
968118445358436352,0.36264564124632276,0.1,0.1,0.0,1.0,0.3,0.0,0.0,human
918490335122247680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,human
49901629,0.3342309004634953,1.0,0.1,0.8,1.2,0.2,0.0,0.0,human
1673955535,0.4197222421546159,0.6,1.4,0.2,1.6,0.4,0.8,0.0,human
1025910686235455488,0.7176911080698488,0.2,2.9,0.1,1.0,1.1,1.7,1.0,human
160030082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,human
815529979,0.30618807248975083,0.4,0.6,0.0,1.0,0.2,0.0,0.0,human
1026686774796578817,0.4197222421546159,0.0,1.1,0.2,0.6,0.4,0.0,0.0,human
846178310228926464,0.30618807248975083,0.4,1.0,0.1,0.6,0.2,0.2,0.2,human
3643507280,0.3912159239072283,0.0,0.6,0.0,1.0,0.4,0.0,0.1,human
23821490,0.2787259978325127,0.2,0.4,0.0,0.2,0.2,0.0,0.1,human
14167911,0.5288664776112156,0.2,2.0,0.2,2.0,0.6,0.3,0.2,human
723920381619228673,0.8995513244218455,0.0,2.3,0.0,4.7,4.7,3.4,0.8,human
2159605466,0.3342309004634953,0.0,0.7,0.1,0.2,0.2,0.0,0.1,human
909537011794575360,0.7611878625273879,0.2,3.1,0.2,1.6,1.4,2.4,0.8,human
258676149,0.2520419704315795,0.2,0.6,0.2,0.2,0.1,0.0,0.0,human
2411376872,0.4197222421546159,0.7,0.4,0.2,0.9,0.4,0.0,0.1,human
830968609614737409,0.7759887465100499,0.0,3.2,0.6,3.0,1.5,2.2,1.2,human
1638629862,0.5027122940873614,0.0,1.6,0.0,1.3,0.6,0.0,0.2,human
49908049,0.2520419704315795,0.8,0.2,0.0,0.4,0.1,0.0,0.0,human
286790217,0.36264564124632276,0.8,0.2,0.0,1.0,0.3,0.0,0.0,human
869781160272039937,0.3342309004634953,0.7,0.1,0.1,0.4,0.2,0.0,0.0,human
1379409475,0.7546218700467833,1.3,1.7,0.1,2.2,1.3,0.1,0.2,human
636611535,0.22631829961109876,0.0,0.0,0.1,0.2,0.0,0.0,0.0,human
2749968214,0.3912159239072283,0.3,1.3,0.0,0.8,0.4,0.2,0.4,human
17471149,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,human
1717514694,0.0,0.2,0.2,0.0,0.6,0.0,0.0,0.0,human
1700674272,0.4479465575931997,0.2,0.0,0.0,1.0,0.4,0.0,0.0,human
4749923430,0.4197222421546159,0.6,2.2,1.0,1.4,0.4,0.0,0.2,human
1045524086573559809,0.3342309004634953,2.4,0.7,0.0,0.6,0.2,0.0,0.1,human
3849057492,0.4479465575931997,0.4,0.2,0.0,1.3,0.4,0.0,0.0,human
724685318,0.4197222421546159,0.1,1.8,0.2,1.2,0.4,0.9,0.1,human
2537304831,0.3342309004634953,0.4,0.2,0.1,0.3,0.2,0.0,0.1,human
1036742777772617729,0.2787259978325127,0.1,0.6,0.0,0.3,0.2,0.0,0.2,human
214192534,0.3912159239072283,0.1,0.4,0.0,0.2,0.4,0.0,0.0,human
1093087056,0.6414184221423734,1.3,0.2,0.0,1.7,0.8,0.0,0.0,human
205540483,0.36264564124632276,1.2,0.2,0.0,0.7,0.3,0.0,0.0,human
38129616,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,human
346939681,0.30618807248975083,0.4,0.4,0.1,0.6,0.2,0.0,0.0,human
143459856,0.3342309004634953,0.0,0.9,0.0,0.4,0.2,0.1,0.2,human
1675563421,0.6414184221423734,2.9,0.3,0.2,1.4,0.8,0.0,0.0,human
946266774521053185,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,human
2504953926,0.4197222421546159,0.8,0.4,0.0,1.0,0.4,0.0,0.1,human
733860272260055040,0.9158377984126878,4.8,2.1,0.0,3.0,4.8,0.0,0.0,human
270709192,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.0,human
358642408,0.3342309004634953,1.7,0.2,0.1,0.3,0.2,0.0,0.0,human
16702167,0.4479465575931997,1.4,0.1,0.1,1.0,0.4,0.0,0.0,human
926266988766343168,0.3342309004634953,0.4,0.1,0.0,0.3,0.2,0.0,0.1,human
159619520,0.36264564124632276,0.6,0.4,0.0,1.0,0.3,0.0,0.0,human
799768299223584768,0.2787259978325127,0.2,0.0,0.0,0.8,0.2,0.0,0.2,human
47250700,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,human
2804272897,0.5288664776112156,0.8,0.4,1.0,1.5,0.6,0.0,0.0,human
1055597310099537920,0.7287106185584935,0.1,3.3,0.0,1.2,1.2,1.0,0.7,human
2376582150,0.3912159239072283,0.2,1.0,0.2,1.4,0.4,0.6,0.4,human
3415164898,0.2520419704315795,0.5,0.2,0.0,0.2,0.1,0.0,0.0,human
170492152,0.2787259978325127,1.8,0.6,0.0,1.0,0.2,0.0,0.0,human
871120239588556800,0.4756769663222349,0.0,0.4,0.1,1.4,0.5,0.8,0.2,human
475468554,0.2520419704315795,0.1,0.2,0.2,0.4,0.1,0.2,0.0,human
16634647,0.36264564124632276,0.2,0.4,0.1,0.2,0.3,0.0,0.0,human
32493972,0.0,0.8,0.1,0.0,0.2,0.0,0.0,0.0,human
317479265,0.22631829961109876,0.2,0.2,0.0,0.6,0.0,0.0,0.0,human
48042689,0.30618807248975083,0.3,0.2,0.0,0.2,0.2,0.0,0.0,human
30395203,0.22631829961109876,0.1,0.2,0.2,0.2,0.0,0.0,0.0,human
965089760086822912,0.4197222421546159,1.4,0.4,0.0,1.0,0.4,0.2,0.1,human
2409777991,0.621687023966582,0.2,0.5,0.0,1.9,0.8,1.4,0.3,human
185390750,0.22631829961109876,0.4,0.0,0.0,0.4,0.0,0.0,0.0,human
15802519,0.5539725719744064,0.8,0.2,0.0,1.2,0.6,0.0,0.0,human
3010777755,0.4756769663222349,2.2,0.4,0.0,1.0,0.5,0.0,0.0,human
4179097343,0.5288664776112156,2.8,1.2,0.0,0.8,0.6,0.0,0.0,human
733495902321573889,0.22631829961109876,0.3,0.0,0.0,0.0,0.0,0.0,0.1,human
138125753,0.2787259978325127,0.4,0.8,0.0,1.6,0.2,1.2,0.0,human
17232521,0.36264564124632276,0.8,0.0,0.0,0.6,0.3,0.0,0.0,human
24642526,0.3342309004634953,0.0,1.6,0.0,1.2,0.2,0.1,0.1,human
3755322974,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,human
87533229,0.5778862084370772,0.1,2.6,0.2,2.3,0.7,1.4,0.5,human
17538641,0.6004883262510591,0.2,1.9,0.4,2.7,0.8,2.2,0.4,human
33394477,0.2520419704315795,0.3,0.2,0.0,0.1,0.1,0.0,0.0,human
4699005164,0.4756769663222349,1.4,0.6,0.0,1.0,0.5,0.2,0.1,human
734171284557467649,0.30618807248975083,0.8,0.5,0.0,0.8,0.2,0.2,0.0,human
31800110,0.5288664776112156,1.0,0.6,0.0,1.8,0.6,0.0,0.0,human
938583592585826304,0.7053377817049258,2.6,1.4,0.0,2.0,1.0,0.0,0.1,human
87318093,0.6915799517497913,3.8,0.6,0.1,1.2,1.0,0.0,0.0,human
515614645,0.0,1.5,0.2,0.0,0.4,0.0,0.0,0.0,human
858685102322274305,0.2520419704315795,1.4,0.2,0.0,0.2,0.1,0.0,0.0,human
1370116482,0.2520419704315795,0.0,0.2,0.0,0.0,0.1,0.0,0.0,human
96679156,0.7287106185584935,0.5,1.4,0.1,2.1,1.2,2.5,0.2,human
3626451015,0.2520419704315795,0.1,0.4,0.0,1.0,0.1,0.1,0.2,human
783105517673648132,0.2520419704315795,0.1,0.4,0.1,0.1,0.1,0.2,0.0,human
16278444,0.3912159239072283,0.2,0.0,0.1,1.4,0.4,0.0,0.0,human
462279079,0.22631829961109876,0.4,0.1,0.0,0.1,0.0,0.2,0.0,human
2371017895,0.4479465575931997,0.4,0.4,0.0,2.0,0.4,0.1,0.1,human
924451735820632066,0.22631829961109876,2.0,0.2,0.0,0.5,0.0,0.0,0.0,human
1031259401448050688,0.36264564124632276,0.3,0.9,0.0,0.8,0.3,0.0,0.2,human
999730854,0.30618807248975083,0.4,1.6,0.1,0.7,0.2,0.0,0.1,human
3182894308,0.30618807248975083,0.2,0.2,0.2,0.2,0.2,0.0,0.1,human
2437324098,0.4756769663222349,0.0,1.5,0.0,0.4,0.5,0.0,0.2,human
23894217,0.0,1.0,0.2,0.0,0.2,0.0,0.0,0.0,human
1035942835277590529,0.2787259978325127,0.6,0.4,0.0,0.4,0.2,0.0,0.2,human
2955853485,0.2787259978325127,0.1,0.1,0.0,0.4,0.2,0.0,0.0,human
34188428,0.4479465575931997,0.4,2.9,0.3,2.7,0.4,0.8,0.2,human
3376207637,0.2787259978325127,0.2,0.0,0.0,0.0,0.2,0.0,0.0,human
48521383,0.4479465575931997,0.2,0.8,0.1,1.4,0.4,0.0,0.4,human
626893548,0.36264564124632276,0.1,0.0,0.0,0.6,0.3,0.0,0.0,human
321097238,0.2787259978325127,0.1,0.0,0.0,0.0,0.2,0.0,0.0,human
277839202,0.4197222421546159,1.0,0.0,0.0,0.8,0.4,0.0,0.1,human
891092725017202688,0.5288664776112156,1.0,0.2,0.0,1.5,0.6,0.0,0.1,human
